,glofasStation,placeCode
1151,G5160,UG10220111
1152,no_station,UG41290402
1153,G5160,UG10220112
1154,no_station,UG20580104
1155,no_station,UG20580105
1156,no_station,UG41020107
1157,no_station,UG10010401
1158,G5160,UG10120119
1159,no_station,UG10010105
1160,no_station,UG41130110
1161,no_station,UG41130111
1162,G5075,UG20380106
1163,no_station,UG41120114
1164,no_station,UG10190107
1165,G5189,UG41280108
1166,G5196,UG30800202
1167,no_station,UG41210202
1168,no_station,UG20390102
1169,no_station,UG20440301
1170,G5220,UG20540202
1171,no_station,UG20620202
1172,no_station,UG30860201
1173,no_station,UG41090102
1174,no_station,UG20490201
1175,no_station,UG30780201
1176,G5160,UG10120120
1177,no_station,UG41010106
1178,G5075,UG20570110
1179,no_station,UG41030110
1180,no_station,UG10210207
1181,no_station,UG41030111
1182,no_station,UG10210405
1183,no_station,UG41290304
1184,no_station,UG10250102
1185,G5160,UG10120121
1186,G5160,UG10120122
1187,no_station,UG41290105
1188,G5189,UG41240117
1189,no_station,UG41050209
1190,G5189,UG41240118
1191,no_station,UG41070108
1192,no_station,UG41210108
1193,no_station,UG30850103
1194,no_station,UG41030211
1195,no_station,UG41210109
1196,no_station,UG41050103
1197,G5317,UG41330105
1198,no_station,UG41190108
1199,no_station,UG41150114
1200,no_station,UG41260107
1201,no_station,UG41210110
1202,G5317,UG41140113
1203,no_station,UG41010107
1204,G5317,UG41330205
1205,no_station,UG41080209
1206,no_station,UG41150115
1207,G5196,UG30640108
1208,no_station,UG41290305
1209,no_station,UG41070109
1210,no_station,UG41170110
1211,no_station,UG41170111
1212,G5317,UG41140114
1213,no_station,UG41260203
1214,no_station,UG41290106
1215,no_station,UG41080210
1216,no_station,UG41150303
1217,no_station,UG41300107
1218,G5317,UG41140115
1219,no_station,UG41250304
1220,G5189,UG41240119
1221,G5189,UG41240120
1222,no_station,UG31000108
1223,no_station,UG30910207
1224,no_station,UG41210111
1225,G5317,UG41330206
1226,no_station,UG41210112
1227,no_station,UG10170203
1228,no_station,UG10010402
1229,no_station,UG20490105
1230,no_station,UG10140207
1231,G5220,UG20540123
1232,no_station,UG41210113
1233,G5196,UG20460105
1234,no_station,UG20410106
1235,no_station,UG30940105
1236,no_station,UG30990111
1237,no_station,UG30720305
1238,no_station,UG30650107
1239,G5196,UG20270108
1240,no_station,UG30970108
1241,no_station,UG30950103
1242,no_station,UG30830109
1243,no_station,UG30950104
1244,no_station,UG30830203
1245,G5196,UG20460106
1246,no_station,UG30730110
1247,no_station,UG30950105
1248,no_station,UG30790107
1249,no_station,UG30730111
1250,no_station,UG30850104
1251,no_station,UG30950106
1252,no_station,UG20600204
1253,G5075,UG20590209
1254,no_station,UG30850105
1255,no_station,UG30720205
1256,no_station,UG30850106
1257,no_station,UG30770108
1258,no_station,UG30660110
1259,G5196,UG20470203
1260,no_station,UG30670109
1261,no_station,UG30940106
1262,no_station,UG30660111
1263,no_station,UG30720306
1264,no_station,UG30940107
1265,no_station,UG20490106
1266,G5196,UG20470104
1267,G5075,UG20590102
1268,no_station,UG30770109
1269,no_station,UG30950107
1270,G5196,UG20270109
1271,G5075,UG20630107
1272,no_station,UG30950108
1273,no_station,UG30960111
1274,no_station,UG30960112
1275,G5227,UG41110117
1276,no_station,UG30700105
1277,no_station,UG30650108
1278,no_station,UG30970109
1279,no_station,UG30970110
1280,no_station,UG30820105
1281,no_station,UG30820106
1282,no_station,UG30820107
1283,no_station,UG30770202
1284,no_station,UG30740103
1285,no_station,UG31000109
1286,no_station,UG31000110
1287,no_station,UG30660112
1288,no_station,UG30970111
1289,no_station,UG30720206
1290,no_station,UG41250103
1291,no_station,UG30650109
1292,no_station,UG30980102
1293,no_station,UG30980103
1294,no_station,UG30820108
1295,no_station,UG30820109
1296,no_station,UG30820110
1297,G5196,UG20470105
1298,no_station,UG30740104
1299,G5075,UG20590210
1300,G5075,UG20590211
1301,no_station,UG30820111
1302,no_station,UG30770203
1303,G5196,UG30800104
1304,no_station,UG30980104
1305,no_station,UG30980105
1306,no_station,UG30660113
1307,no_station,UG30910208
1308,no_station,UG30740105
1309,no_station,UG30660114
1310,no_station,UG30660115
1311,G5075,UG20630309
1312,no_station,UG30740204
1313,no_station,UG20370106
1314,G5075,UG20630310
1315,no_station,UG20600107
1316,no_station,UG30970112
1317,no_station,UG30920108
1318,G5075,UG20590212
1319,no_station,UG30830204
1320,no_station,UG10240111
1321,G5196,UG30800105
1322,no_station,UG30720102
1323,no_station,UG20330109
1324,no_station,UG30990112
1325,no_station,UG41290403
1326,no_station,UG41290404
1327,no_station,UG10080105
1328,no_station,UG41300108
1329,no_station,UG41090209
1330,no_station,UG41260108
1331,no_station,UG41260109
1332,no_station,UG41310109
1333,no_station,UG41040110
1334,G5075,UG20630311
1335,no_station,UG41080211
1336,no_station,UG41210114
1337,no_station,UG41080107
1338,no_station,UG41290405
1339,no_station,UG41350110
1340,G5227,UG41110118
1341,no_station,UG41150213
1342,G5317,UG41140116
1343,no_station,UG41290306
1344,no_station,UG41300109
1345,G5317,UG41330106
1346,no_station,UG41050210
1347,no_station,UG41070110
1348,no_station,UG41150214
1349,no_station,UG41290307
1350,no_station,UG41290308
1351,no_station,UG30860103
1352,no_station,UG41270112
1353,no_station,UG41070111
1354,no_station,UG41080108
1355,no_station,UG41100115
1356,G5227,UG41110119
1357,G5317,UG41140117
1358,no_station,UG41310110
1359,no_station,UG41230108
1360,no_station,UG41320106
1361,no_station,UG41260110
1362,no_station,UG41290107
1363,G5189,UG41280109
1364,G5189,UG41280110
1365,no_station,UG41290309
1366,no_station,UG41010108
1367,no_station,UG41070112
1368,no_station,UG41230109
1369,no_station,UG41050211
1370,G5317,UG41330107
1371,no_station,UG41040111
1372,no_station,UG41040112
1373,no_station,UG41090210
1374,no_station,UG41310111
1375,no_station,UG41190109
1376,no_station,UG41190110
1377,no_station,UG10210406
1378,no_station,UG10250206
1379,G5160,UG10220113
1380,G5160,UG10220114
1381,no_station,UG20330110
1382,no_station,UG20600205
1383,no_station,UG41350204
1384,no_station,UG41350111
1385,G5220,UG20520115
1386,no_station,UG30750113
1387,G5230,UG20550109
1388,G5230,UG20350214
1389,no_station,UG20340119
1390,no_station,UG41030112
1391,no_station,UG20450211
1392,no_station,UG20610120
1393,no_station,UG20340120
1394,G5220,UG20520116
1395,G5075,UG20630312
1396,no_station,UG20620106
1397,G5196,UG30800203
1398,no_station,UG41210203
1399,no_station,UG10200302
1400,no_station,UG20440302
1401,no_station,UG20490202
1402,no_station,UG30780202
1403,no_station,UG41090103
1404,no_station,UG41100202
1405,G5317,UG41330302
1406,no_station,UG30860202
1407,G5160,UG10180306
1408,no_station,UG10010106
1409,no_station,UG20330111
1410,no_station,UG30860104
1411,no_station,UG30850107
1412,no_station,UG30910103
1413,G5075,UG20480117
1414,no_station,UG41030212
1415,G5196,UG20470204
1416,G5220,UG20560117
1417,G5160,UG10180402
1418,no_station,UG20620107
1419,no_station,UG20330112
1420,no_station,UG30650110
1421,no_station,UG30740106
1422,no_station,UG30720307
1423,G5196,UG20470106
1424,no_station,UG30720404
1425,no_station,UG10230111
1426,no_station,UG30980106
1427,no_station,UG20510108
1428,no_station,UG20530114
1429,no_station,UG10010403
1430,G5160,UG10260113
1431,G5160,UG10260114
1432,G5160,UG10220115
1433,G5220,UG20540124
1434,G5220,UG20540203
1435,no_station,UG20440206
1436,no_station,UG31000111
1437,G5160,UG10120123
1438,G5196,UG20270110
1439,G5196,UG30800204
1440,no_station,UG10200303
1441,G5075,UG20300102
1442,G5230,UG20350102
1443,no_station,UG20450103
1444,no_station,UG20620203
1445,G5075,UG20630202
1446,no_station,UG30780203
1447,no_station,UG41100203
1448,no_station,UG41290203
1449,G5317,UG41330303
1450,G5220,UG20520117
1451,G5196,UG20270111
1452,no_station,UG10140208
1453,no_station,UG30660116
1454,no_station,UG30850108
1455,no_station,UG30990113
1456,no_station,UG20610121
1457,no_station,UG31000112
1458,no_station,UG10140105
1459,no_station,UG31000113
