,glofasStation,placeCode
373,no_station,PH034921000
374,no_station,PH034922000
375,no_station,PH034923000
376,no_station,PH034924000
377,no_station,PH034925000
378,no_station,PH034926000
379,no_station,PH034927000
380,no_station,PH034928000
381,no_station,PH034929000
382,no_station,PH034930000
383,no_station,PH034931000
384,no_station,PH034932000
385,no_station,PH035401000
386,G1966,PH035402000
387,no_station,PH035403000
388,no_station,PH035404000
389,no_station,PH035405000
390,no_station,PH035406000
391,no_station,PH035407000
392,no_station,PH035408000
393,no_station,PH035409000
394,G1966,PH035410000
395,no_station,PH035411000
396,G1966,PH035412000
397,no_station,PH035413000
398,G1966,PH035414000
399,no_station,PH035415000
400,no_station,PH035416000
401,G1966,PH035417000
402,G1966,PH035418000
403,no_station,PH035419000
404,G1967,PH036904000
405,G1967,PH036905000
406,no_station,PH035420000
407,no_station,PH071239000
408,G1966,PH035421000
409,no_station,PH036903000
410,no_station,PH036906000
411,no_station,PH036907000
412,no_station,PH143211000
413,no_station,PH143213000
414,no_station,PH036908000
415,no_station,PH036911000
416,no_station,PH143214000
417,no_station,PH036909000
418,no_station,PH036910000
419,no_station,PH036914000
420,no_station,PH144408000
421,no_station,PH036912000
422,no_station,PH036913000
423,no_station,PH037708000
424,no_station,PH041001000
425,no_station,PH036915000
426,no_station,PH071202000
427,G1967,PH036916000
428,no_station,PH036917000
429,no_station,PH071203000
430,G1967,PH036918000
431,no_station,PH037101000
432,no_station,PH037102000
433,no_station,PH037103000
434,no_station,PH041018000
435,no_station,PH041019000
436,no_station,PH071211000
437,no_station,PH037104000
438,no_station,PH037105000
439,no_station,PH037106000
440,no_station,PH037107000
441,no_station,PH037108000
442,no_station,PH037109000
443,no_station,PH037110000
444,no_station,PH037111000
445,no_station,PH042101000
446,no_station,PH037112000
447,no_station,PH037113000
448,no_station,PH037114000
449,no_station,PH037701000
450,no_station,PH037702000
451,no_station,PH037703000
452,no_station,PH037704000
453,no_station,PH037705000
454,no_station,PH037706000
455,no_station,PH041002000
456,no_station,PH041003000
457,no_station,PH041004000
458,no_station,PH041005000
459,no_station,PH041006000
460,no_station,PH041007000
461,no_station,PH041008000
462,no_station,PH041009000
463,no_station,PH041010000
464,no_station,PH041011000
465,no_station,PH041012000
466,no_station,PH041013000
467,no_station,PH041014000
468,no_station,PH041015000
469,no_station,PH041016000
470,no_station,PH041017000
471,no_station,PH112305000
472,no_station,PH041020000
473,no_station,PH041021000
474,no_station,PH112411000
475,no_station,PH112412000
476,no_station,PH041022000
477,no_station,PH041023000
478,no_station,PH041024000
479,no_station,PH042114000
480,no_station,PH042115000
481,no_station,PH042116000
482,no_station,PH041025000
483,no_station,PH041026000
484,no_station,PH042118000
485,no_station,PH045615000
486,no_station,PH045616000
487,no_station,PH045617000
488,no_station,PH045618000
489,no_station,PH045619000
490,no_station,PH041027000
491,no_station,PH041028000
492,no_station,PH041029000
493,no_station,PH041030000
494,no_station,PH041031000
495,no_station,PH041032000
496,no_station,PH041033000
497,no_station,PH043408000
498,no_station,PH043409000
499,no_station,PH045620000
500,no_station,PH045621000
501,no_station,PH045622000
502,no_station,PH045623000
503,no_station,PH045624000
504,no_station,PH045625000
505,no_station,PH045627000
506,no_station,PH045628000
507,no_station,PH045629000
508,no_station,PH045630000
509,no_station,PH045631000
510,no_station,PH045632000
511,no_station,PH045633000
512,no_station,PH041034000
513,no_station,PH042102000
514,no_station,PH042103000
515,no_station,PH042104000
516,no_station,PH042105000
517,no_station,PH042106000
518,no_station,PH042107000
519,no_station,PH042108000
520,no_station,PH042109000
521,no_station,PH042110000
522,no_station,PH042111000
523,no_station,PH042112000
524,no_station,PH042113000
525,no_station,PH045635000
526,no_station,PH045636000
527,no_station,PH045637000
528,no_station,PH045638000
529,no_station,PH112414000
530,no_station,PH112501000
531,no_station,PH112502000
532,G4945,PH112503000
533,no_station,PH112504000
534,G4945,PH112505000
535,no_station,PH112506000
536,no_station,PH112507000
537,no_station,PH112508000
538,no_station,PH112509000
539,no_station,PH112510000
540,no_station,PH112511000
541,no_station,PH042119000
542,no_station,PH042120000
543,no_station,PH042121000
544,no_station,PH042122000
545,no_station,PH042123000
546,G4611,PH050507000
547,G4611,PH050508000
548,G4611,PH050509000
549,G4611,PH050510000
550,no_station,PH050511000
551,G4611,PH050512000
552,G4611,PH050513000
553,G4611,PH050514000
554,no_station,PH050515000
555,G4611,PH050516000
556,no_station,PH050517000
557,G4611,PH050518000
558,no_station,PH051601000
559,no_station,PH051602000
560,no_station,PH051603000
561,no_station,PH051604000
562,no_station,PH051605000
563,no_station,PH051606000
564,no_station,PH051607000
565,no_station,PH051608000
566,no_station,PH043401000
567,no_station,PH043402000
568,no_station,PH043403000
569,no_station,PH043404000
570,no_station,PH043405000
571,no_station,PH051717000
572,G4611,PH051718000
573,no_station,PH051719000
574,G4611,PH051720000
575,no_station,PH043406000
576,no_station,PH043407000
577,G4611,PH051727000
578,G4611,PH051728000
579,no_station,PH051729000
580,no_station,PH051730000
581,G4611,PH051731000
582,no_station,PH043410000
583,G4611,PH051732000
584,no_station,PH051733000
585,no_station,PH051734000
586,no_station,PH051735000
587,no_station,PH071240000
588,no_station,PH043411000
589,no_station,PH043412000
590,no_station,PH043413000
591,no_station,PH043414000
592,no_station,PH052009000
593,no_station,PH052010000
594,no_station,PH052011000
595,no_station,PH054101000
596,no_station,PH054102000
597,no_station,PH054103000
598,no_station,PH054104000
599,no_station,PH054105000
600,no_station,PH054106000
601,no_station,PH054107000
602,no_station,PH054108000
603,no_station,PH054109000
604,no_station,PH043415000
605,no_station,PH043417000
606,no_station,PH043416000
607,no_station,PH054111000
608,no_station,PH054112000
609,no_station,PH054113000
610,no_station,PH054114000
611,no_station,PH054115000
612,no_station,PH054116000
613,no_station,PH054117000
614,no_station,PH054118000
615,no_station,PH054119000
616,no_station,PH054120000
617,no_station,PH054121000
618,no_station,PH056202000
619,no_station,PH056203000
620,no_station,PH056204000
621,no_station,PH056205000
622,no_station,PH056206000
623,no_station,PH056207000
624,no_station,PH056208000
625,no_station,PH043422000
626,no_station,PH043423000
627,no_station,PH043424000
628,no_station,PH043425000
629,no_station,PH071242000
630,no_station,PH071243000
631,no_station,PH043426000
632,no_station,PH072245000
633,no_station,PH072246000
634,no_station,PH043427000
635,no_station,PH043428000
636,no_station,PH072247000
637,no_station,PH072248000
638,no_station,PH072249000
639,no_station,PH072250000
640,no_station,PH072251000
641,no_station,PH072252000
642,no_station,PH072253000
643,no_station,PH076101000
644,no_station,PH076102000
645,no_station,PH076103000
646,no_station,PH076104000
647,no_station,PH076105000
648,no_station,PH076106000
649,no_station,PH082601000
650,no_station,PH082602000
651,no_station,PH082603000
652,no_station,PH082604000
653,no_station,PH082605000
654,no_station,PH082606000
655,no_station,PH082607000
656,no_station,PH082608000
657,no_station,PH082609000
658,no_station,PH082610000
659,no_station,PH043429000
660,no_station,PH082611000
661,no_station,PH082612000
662,no_station,PH082613000
663,no_station,PH082614000
664,no_station,PH082615000
665,no_station,PH082616000
666,no_station,PH082617000
667,no_station,PH082618000
668,no_station,PH043430000
669,no_station,PH045601000
670,no_station,PH045602000
671,no_station,PH045603000
672,no_station,PH045605000
673,no_station,PH045606000
674,no_station,PH045607000
675,no_station,PH045608000
676,no_station,PH045610000
677,no_station,PH082620000
678,no_station,PH045639000
679,no_station,PH045640000
680,no_station,PH045641000
681,no_station,PH045642000
682,no_station,PH045644000
683,no_station,PH045645000
684,no_station,PH045646000
685,no_station,PH045647000
686,no_station,PH045648000
687,no_station,PH045649000
688,no_station,PH082622000
689,no_station,PH082623000
690,no_station,PH083701000
691,no_station,PH045801000
692,no_station,PH045802000
693,no_station,PH045803000
694,no_station,PH045804000
695,no_station,PH045805000
696,no_station,PH045806000
697,no_station,PH045807000
698,no_station,PH045808000
699,no_station,PH045809000
700,no_station,PH045810000
701,no_station,PH045811000
702,no_station,PH045812000
703,no_station,PH045813000
704,no_station,PH045814000
705,no_station,PH050501000
706,no_station,PH084810000
707,no_station,PH084811000
708,no_station,PH084812000
709,no_station,PH084813000
710,no_station,PH084814000
711,no_station,PH084815000
712,no_station,PH084816000
713,no_station,PH084817000
714,no_station,PH084818000
715,no_station,PH084819000
716,no_station,PH084820000
717,no_station,PH084821000
718,G4611,PH050502000
719,G4611,PH050503000
720,G4611,PH050504000
721,G4611,PH050505000
722,G4611,PH050506000
723,no_station,PH051609000
724,no_station,PH051610000
725,no_station,PH051611000
726,no_station,PH051612000
727,G4611,PH051701000
728,G4611,PH051702000
729,G4611,PH051703000
730,G4611,PH051704000
731,no_station,PH084822000
732,no_station,PH084823000
733,no_station,PH084824000
734,no_station,PH086001000
735,no_station,PH086002000
736,no_station,PH086003000
737,no_station,PH086004000
738,no_station,PH086005000
739,no_station,PH086006000
740,G4611,PH051705000
741,G4611,PH051706000
742,G4611,PH051707000
743,G4611,PH051708000
744,no_station,PH086007000
745,G4611,PH051709000
746,G4611,PH051710000
747,no_station,PH051711000
748,no_station,PH051712000
749,G4611,PH051713000
750,no_station,PH051714000
751,no_station,PH051715000
752,G4611,PH051716000
753,G4611,PH051721000
754,G4611,PH051722000
755,G4611,PH051723000
756,G4611,PH051724000
757,G4611,PH051725000
758,no_station,PH086008000
759,no_station,PH086009000
760,no_station,PH086010000
761,G4611,PH051726000
762,G4611,PH051736000
763,no_station,PH051737000
764,no_station,PH052001000
765,no_station,PH052002000
766,no_station,PH052003000
767,no_station,PH052004000
768,no_station,PH052005000
769,no_station,PH052006000
770,no_station,PH052007000
771,no_station,PH052008000
772,no_station,PH056209000
773,no_station,PH056210000
774,no_station,PH056211000
775,no_station,PH056212000
776,no_station,PH056213000
777,no_station,PH056214000
778,no_station,PH056215000
779,no_station,PH056216000
780,no_station,PH060401000
781,no_station,PH060402000
782,no_station,PH060408000
783,no_station,PH060403000
784,no_station,PH060404000
785,no_station,PH060405000
786,no_station,PH060406000
787,no_station,PH060407000
788,no_station,PH060409000
789,no_station,PH060410000
790,no_station,PH060411000
791,no_station,PH060412000
792,no_station,PH060413000
793,no_station,PH060414000
794,no_station,PH060415000
795,no_station,PH060416000
796,no_station,PH060417000
797,no_station,PH060601000
798,no_station,PH060602000
799,no_station,PH060603000
800,no_station,PH060604000
801,no_station,PH060605000
802,no_station,PH060606000
803,no_station,PH060607000
804,no_station,PH060608000
805,no_station,PH060609000
806,no_station,PH060610000
807,no_station,PH060611000
808,no_station,PH060612000
809,no_station,PH060613000
810,no_station,PH086011000
811,no_station,PH086012000
812,G5369,PH061901000
813,G5369,PH061902000
814,no_station,PH086013000
815,no_station,PH086014000
816,no_station,PH086015000
817,no_station,PH086016000
818,no_station,PH086017000
819,no_station,PH086018000
820,no_station,PH086019000
821,G5369,PH061903000
822,G5369,PH061904000
823,G5369,PH061905000
824,G5369,PH061906000
825,no_station,PH086025000
826,no_station,PH086026000
827,no_station,PH086401000
828,no_station,PH086402000
829,no_station,PH086403000
830,no_station,PH086404000
831,no_station,PH086405000
832,no_station,PH086406000
833,no_station,PH086407000
834,no_station,PH086408000
835,no_station,PH086409000
836,G5369,PH061907000
837,G5369,PH061908000
838,G5369,PH061909000
839,no_station,PH086411000
840,no_station,PH086412000
841,no_station,PH086413000
842,no_station,PH086414000
843,no_station,PH086415000
844,no_station,PH086416000
845,no_station,PH086417000
846,no_station,PH086418000
847,no_station,PH086419000
848,no_station,PH087801000
849,no_station,PH087802000
850,no_station,PH087803000
851,no_station,PH087804000
852,no_station,PH087805000
853,no_station,PH087806000
854,no_station,PH087807000
855,no_station,PH087808000
856,no_station,PH097201000
857,no_station,PH097202000
858,no_station,PH097203000
859,G5369,PH061910000
860,G5369,PH061911000
861,G5369,PH061912000
862,G5369,PH061913000
863,G5369,PH061914000
864,G5369,PH061915000
865,G5369,PH061916000
866,G5369,PH061917000
867,no_station,PH063001000
868,no_station,PH063002000
869,no_station,PH063003000
870,no_station,PH063004000
871,no_station,PH063005000
872,no_station,PH063006000
873,no_station,PH063012000
874,no_station,PH063013000
875,no_station,PH063014000
876,no_station,PH063015000
877,no_station,PH063016000
878,no_station,PH063017000
879,no_station,PH063018000
880,no_station,PH063019000
881,no_station,PH063020000
882,no_station,PH063021000
883,no_station,PH063022000
884,no_station,PH063023000
885,no_station,PH063025000
886,no_station,PH063026000
887,no_station,PH063027000
888,no_station,PH063028000
889,no_station,PH063029000
890,no_station,PH063030000
891,no_station,PH063031000
892,no_station,PH063032000
893,no_station,PH063034000
894,no_station,PH063035000
895,no_station,PH140114000
896,no_station,PH063036000
897,no_station,PH063037000
898,no_station,PH063038000
899,G4945,PH118201000
900,no_station,PH063039000
901,no_station,PH063040000
902,no_station,PH071212000
903,no_station,PH071213000
904,no_station,PH071214000
905,no_station,PH118202000
906,no_station,PH118203000
907,no_station,PH118204000
908,no_station,PH063041000
909,no_station,PH063042000
910,no_station,PH071215000
911,no_station,PH071216000
912,no_station,PH071217000
913,no_station,PH063043000
914,no_station,PH063044000
915,no_station,PH063045000
916,no_station,PH063046000
917,no_station,PH063047000
918,no_station,PH067901000
919,no_station,PH067902000
920,no_station,PH067903000
921,no_station,PH067904000
922,no_station,PH067905000
923,no_station,PH071201000
924,no_station,PH071204000
925,no_station,PH071205000
926,no_station,PH071206000
927,no_station,PH071207000
928,no_station,PH071208000
929,no_station,PH071209000
930,no_station,PH071210000
931,no_station,PH071237000
932,no_station,PH071238000
933,no_station,PH071244000
934,no_station,PH071245000
935,no_station,PH071246000
936,no_station,PH071247000
937,no_station,PH071248000
938,no_station,PH072201000
939,no_station,PH072202000
940,no_station,PH072203000
941,no_station,PH072204000
942,no_station,PH072205000
943,no_station,PH072206000
944,no_station,PH072207000
945,no_station,PH072208000
946,no_station,PH072209000
947,no_station,PH072210000
948,no_station,PH072211000
949,no_station,PH072212000
950,no_station,PH072213000
951,no_station,PH072214000
952,no_station,PH072215000
953,no_station,PH072216000
954,no_station,PH072217000
955,no_station,PH072218000
956,no_station,PH072219000
957,no_station,PH072220000
958,no_station,PH072221000
959,no_station,PH072222000
960,no_station,PH072223000
961,no_station,PH072224000
962,no_station,PH072225000
963,no_station,PH072226000
964,no_station,PH072227000
965,no_station,PH072228000
966,no_station,PH072229000
967,no_station,PH072230000
968,no_station,PH072231000
969,no_station,PH072232000
970,no_station,PH072233000
971,no_station,PH072234000
972,no_station,PH072235000
973,no_station,PH072236000
974,no_station,PH072237000
975,no_station,PH072238000
976,no_station,PH072239000
977,no_station,PH072240000
978,no_station,PH072241000
979,no_station,PH083702000
980,no_station,PH083703000
981,no_station,PH083705000
982,no_station,PH083706000
983,no_station,PH083707000
984,no_station,PH083708000
985,no_station,PH083710000
986,no_station,PH083713000
987,no_station,PH083714000
988,no_station,PH083715000
989,no_station,PH083717000
990,no_station,PH083718000
991,no_station,PH083719000
992,no_station,PH083720000
993,no_station,PH083721000
994,no_station,PH083722000
995,no_station,PH083723000
996,no_station,PH083724000
997,no_station,PH118205000
998,no_station,PH083725000
999,no_station,PH083726000
1000,no_station,PH083728000
1001,no_station,PH083729000
1002,no_station,PH083730000
1003,no_station,PH083731000
1004,no_station,PH083733000
1005,no_station,PH083734000
1006,no_station,PH083735000
1007,no_station,PH083736000
1008,no_station,PH083738000
1009,no_station,PH083739000
1010,no_station,PH083740000
1011,no_station,PH083741000
1012,no_station,PH083742000
1013,no_station,PH083743000
1014,no_station,PH083744000
1015,no_station,PH083745000
1016,no_station,PH083746000
1017,no_station,PH083747000
1018,no_station,PH083748000
1019,no_station,PH083749000
1020,no_station,PH118206000
1021,no_station,PH083750000
1022,no_station,PH083751000
1023,no_station,PH084801000
1024,no_station,PH084802000
1025,no_station,PH084803000
1026,no_station,PH084804000
1027,no_station,PH084805000
1028,no_station,PH084806000
1029,no_station,PH084807000
1030,no_station,PH084808000
1031,no_station,PH084809000
1032,no_station,PH086020000
1033,no_station,PH086021000
1034,no_station,PH086022000
1035,no_station,PH086023000
1036,no_station,PH086024000
1037,no_station,PH097204000
1038,no_station,PH097205000
1039,no_station,PH097206000
1040,no_station,PH097207000
1041,no_station,PH097208000
1042,no_station,PH097209000
1043,no_station,PH097210000
1044,no_station,PH097211000
1045,no_station,PH097212000
1046,no_station,PH097213000
1047,no_station,PH097214000
1048,G4945,PH118210000
1049,no_station,PH118211000
1050,no_station,PH118601000
1051,no_station,PH118602000
1052,no_station,PH118603000
1053,no_station,PH097215000
1054,no_station,PH097216000
1055,no_station,PH097217000
1056,no_station,PH097218000
1057,no_station,PH097219000
1058,no_station,PH097220000
1059,no_station,PH097221000
1060,no_station,PH097222000
1061,no_station,PH097223000
1062,no_station,PH097224000
1063,no_station,PH097225000
1064,no_station,PH097226000
1065,no_station,PH097227000
1066,no_station,PH097302000
1067,no_station,PH097303000
1068,no_station,PH097305000
1069,no_station,PH097306000
1070,no_station,PH097307000
1071,no_station,PH118605000
1072,no_station,PH124701000
1073,no_station,PH097308000
1074,no_station,PH097311000
1075,no_station,PH097312000
1076,no_station,PH097313000
1077,no_station,PH097318000
1078,no_station,PH097315000
1079,no_station,PH097317000
1080,no_station,PH097319000
1081,no_station,PH097322000
1082,no_station,PH097323000
1083,no_station,PH097324000
1084,no_station,PH097325000
1085,no_station,PH097327000
1086,no_station,PH097328000
1087,no_station,PH097330000
1088,no_station,PH097332000
1089,no_station,PH126315000
1090,no_station,PH126316000
1091,no_station,PH097333000
1092,no_station,PH126318000
1093,no_station,PH126319000
1094,no_station,PH126501000
1095,no_station,PH097337000
1096,no_station,PH097338000
1097,no_station,PH097340000
1098,no_station,PH097343000
1099,no_station,PH098304000
1100,no_station,PH098305000
1101,no_station,PH098306000
1102,no_station,PH098307000
1103,no_station,PH098308000
1104,no_station,PH097344000
1105,no_station,PH098301000
1106,no_station,PH098302000
1107,no_station,PH098303000
1108,no_station,PH098310000
1109,no_station,PH098311000
1110,no_station,PH098312000
1111,no_station,PH098313000
1112,no_station,PH098314000
1113,no_station,PH098315000
1114,no_station,PH098316000
1115,no_station,PH099701000
1116,no_station,PH101301000
1117,no_station,PH101302000
1118,no_station,PH101303000
1119,no_station,PH101304000
1120,no_station,PH101305000
1121,no_station,PH101306000
1122,no_station,PH101307000
1123,no_station,PH101308000
1124,no_station,PH101309000
1125,no_station,PH101310000
1126,no_station,PH101311000
1127,no_station,PH101318000
1128,no_station,PH101319000
1129,no_station,PH101320000
1130,no_station,PH101321000
1131,no_station,PH101322000
1132,no_station,PH101801000
1133,no_station,PH101802000
1134,no_station,PH101803000
1135,no_station,PH101804000
1136,no_station,PH101805000
1137,no_station,PH103501000
1138,no_station,PH103502000
1139,no_station,PH103503000
1140,no_station,PH103504000
1141,no_station,PH103505000
1142,no_station,PH103506000
1143,no_station,PH103515000
1144,no_station,PH103516000
1145,no_station,PH103517000
1146,no_station,PH103518000
1147,no_station,PH103519000
1148,no_station,PH103520000
1149,no_station,PH103521000
1150,no_station,PH103522000
