,glofasStation,placeCode
142,no_station,030204221
143,no_station,030204312
144,no_station,030204219
145,G1352,091013213
146,G1373,091113310
147,no_station,030204405
148,G1352,090412219
149,G1352,091013211
150,G1373,091113308
151,no_station,030204402
152,G1352,091013212
153,G1373,091113306
154,no_station,040506419
155,no_station,040506313
156,no_station,040606602
157,no_station,040406001
158,G1264,040205719
159,G5696,090512103
160,G5696,090512101
161,G1352,090412222
162,G1373,091113302
163,G1373,091113309
164,G1373,091113301
165,no_station,040506312
166,no_station,080510708
167,no_station,080510712
168,G1319,080310510
169,no_station,080510705
170,no_station,080510713
171,G1319,080310522
172,G1323,080410617
173,G1323,080410609
174,G1323,080410620
175,no_station,030103708
176,G1352,090412221
177,no_station,080510706
178,G1312,020502519
179,no_station,080510707
180,no_station,080510716
181,G1319,080310511
182,G1323,080410621
183,G1323,080410607
184,no_station,030103712
185,no_station,030204220
186,no_station,030204307
187,G1352,090412220
188,G1352,090412218
189,G1352,091013208
190,G1373,091113312
191,no_station,020702904
192,no_station,080510710
193,G1319,080310520
194,G1319,080310515
195,G1323,080410613
196,G1323,080410602
197,no_station,030103815
198,no_station,030103703
199,G1352,091013210
200,no_station,080510704
201,no_station,080510709
202,G1319,080310518
203,G1323,080410619
204,G1323,080410608
205,G1323,080410605
206,no_station,030103707
207,G1373,091113314
208,no_station,080510701
209,G1319,080310521
210,G1319,080310517
211,G1323,080410612
212,G1323,080410603
213,no_station,080510703
214,no_station,080510711
215,G1319,080310514
216,G1323,080410611
217,G1323,080410615
218,no_station,030103816
219,no_station,030103704
220,no_station,030204117
221,no_station,030204403
222,G1352,090412217
223,G1373,091113311
224,G1373,091113307
225,no_station,040506418
226,no_station,040506417
227,no_station,040106513
228,no_station,040606612
229,no_station,040606610
230,no_station,040606611
231,no_station,040406007
232,no_station,080510715
233,G5696,090512102
234,no_station,090612301
235,no_station,090612304
236,G1353,090211810
237,no_station,040706716
238,G1352,090412010
239,G1352,090913108
240,G1352,090913102
241,no_station,040106501
242,no_station,040106509
243,G1352,090712621
244,G1352,090812706
245,G1352,090812707
246,G1352,090812808
247,no_station,040305905
248,no_station,040506202
249,G1264,040205605
250,G1352,090712404
251,G1351,090111603
252,G1351,090111526
253,G5696,090512107
254,no_station,090612305
255,no_station,090612307
256,G1353,090211812
257,no_station,040706712
258,no_station,040706809
259,no_station,040706804
260,G1352,090411906
261,G1352,090913112
262,G1352,090913105
263,no_station,040106504
264,G1351,090111710
265,G1352,090712515
266,G1352,090712618
267,G1352,090812813
268,G1352,090812919
269,no_station,040305901
270,no_station,040406002
271,no_station,040506206
272,G5696,090512114
273,no_station,090612312
274,no_station,090612308
275,G1353,090211808
276,no_station,040706717
277,G1352,090412007
278,G1352,090411902
279,G1352,090913103
280,no_station,040106502
281,no_station,040106510
282,G1352,090712510
283,G1352,090712620
284,G1352,090812701
285,G1352,090812816
286,no_station,040706915
287,no_station,040306110
288,no_station,040506205
289,G1264,040205808
290,G1352,090712408
291,G5696,090512110
292,no_station,090612316
293,G1353,090211801
294,G1353,090211805
295,no_station,040706721
296,no_station,040706801
297,G1352,090412008
298,G1352,090411903
299,G1352,090913110
300,no_station,040106503
301,G1351,090111713
302,G1352,090712513
303,G1352,090712622
304,G1352,090812818
305,G1352,090812921
306,no_station,040305902
307,no_station,040306108
308,G1264,040205606
309,G1352,090712407
310,G1351,090111520
311,G1351,090111518
312,G5696,090512113
313,no_station,090612314
314,no_station,090612310
315,G1353,090211807
316,no_station,040706810
317,no_station,040706807
318,G1352,090412011
319,G1352,090411905
320,G1352,090913109
321,no_station,040106507
322,G1351,090111711
323,G1352,090712511
324,G1352,090812703
325,G1352,090812815
326,no_station,040706914
327,no_station,040306111
328,no_station,040506203
329,G1264,040205604
330,G1352,090712402
331,G1351,090111604
332,G1351,090111519
333,no_station,040706722
334,no_station,040706806
335,G1352,090412009
336,G1352,090411904
337,G1352,090913106
338,no_station,040106506
339,G1351,090111712
340,G1352,090712512
341,G1352,090712619
342,G1352,090812810
343,G1352,090812811
344,no_station,040305906
345,no_station,040305907
346,G1264,040205603
347,G1352,090712401
348,G1351,090111607
349,G1351,090111521
350,G1328,100113626
351,G1361,100614913
352,G1361,100514504
353,G1328,100414409
354,no_station,040706805
355,G1352,090411901
356,G1352,090412014
357,G1352,090913111
358,G1294,040306116
359,no_station,040106511
360,G1352,090712517
361,G1352,090812922
362,G1352,090812817
363,no_station,040706919
364,no_station,040306112
365,G1264,040205601
366,G1264,040205810
367,G1351,090111601
368,G1351,090111527
369,G1328,100113618
370,G1361,100614907
371,G1328,100414412
372,G1328,100414328
373,no_station,020702906
374,G1352,090412013
375,G1352,090913114
376,no_station,040306115
377,no_station,040106512
378,G1352,090712514
379,G1352,090812809
380,G1352,090812704
381,G1352,090812920
382,no_station,040305904
383,no_station,040306114
384,no_station,040506204
385,G1264,040205802
386,G1352,090712403
387,G1351,090111602
388,G1351,090111525
389,G1328,100113621
390,G1361,100514502
391,G1328,100414414
392,G1351,090111708
393,G1352,090712516
394,G1351,090111709
395,G1352,090812812
396,G1352,090812705
397,no_station,040305903
398,no_station,040506201
399,G1264,040205614
400,G1264,040205813
401,G1352,090712405
402,G1351,090111517
403,G1328,100113623
404,G1361,100614908
405,G1361,100614909
406,G1328,100414415
407,G1328,100414320
408,G1353,050307105
409,no_station,060608713
410,G1352,090812814
411,no_station,040706918
412,no_station,040306113
413,G1264,040205812
414,G1264,040205809
415,G1352,090712406
416,G1351,090111516
417,G1361,100615015
418,G1361,100614910
419,G1328,100414317
420,G1328,100414321
421,G1361,100614806
422,G1353,050307107
423,G1361,100615017
424,G1351,050407816
425,G1351,050407501
426,G1351,050407918
427,no_station,010601420
428,G1353,050107302
429,G1264,040205607
430,G1264,040205811
431,G1351,090111605
432,G1351,090111515
433,G1328,100113624
434,G1361,100614914
435,G1361,100514505
436,G1328,100414411
437,G1361,100614801
438,G1353,050307106
439,G1353,050307109
440,G1351,050407710
441,G1351,050407606
442,G1351,050408024
443,no_station,010601417
444,no_station,010601313
445,G1353,050107305
446,G1319,100213703
447,no_station,060608709
448,G1328,100113619
449,G1328,100113625
450,G1361,100514503
451,G1328,100414413
452,G1361,100614803
453,G1353,050307103
454,G1361,100615019
455,G1351,050408129
456,G1351,050407712
457,G1351,050407920
458,no_station,010601418
459,G1353,050107303
460,G1361,100514615
461,G1352,050207001
462,G1352,050207006
463,G1328,100113504
464,G1328,100113417
465,G1319,100213920
466,G1319,100213919
467,G1328,100113627
468,G1361,100614911
469,G1361,100514507
470,G1328,100414410
471,G1328,100414316
472,G1353,050307102
473,G1353,050307111
474,G1328,100714701
475,G1351,050407814
476,G1351,050407711
477,G1351,050408131
478,no_station,010601316
479,G1351,050408132
480,G1361,100514610
481,G1352,050207003
482,G1328,100113501
483,G1328,100113412
484,G1269,060208421
485,G1328,100113622
486,G1361,100614912
487,G1361,100514506
488,G1328,100414326
489,G1353,050307114
490,G1353,050307112
491,G1351,050407609
492,G1351,050407608
493,G1351,050408028
494,no_station,010601312
495,no_station,010601314
496,G1353,050107307
497,G1361,100514613
498,G1352,050207009
499,G1328,100113411
500,G1269,060208420
501,G1319,100213916
502,G1353,050107411
503,G1344,010200411
504,G1344,010200405
505,G1329,010500917
506,G1328,100314006
507,G1328,100414318
508,G1353,050307101
509,G1353,050307113
510,G1361,100615020
511,G1351,050407605
512,G1351,050408025
513,G1351,050407917
514,G1353,050107309
515,G1353,050107310
516,G1361,100514614
517,G1328,100113506
518,G1328,100113413
519,G1269,060208412
520,G1319,100213812
521,G1353,050107412
522,G1344,010200519
523,G1344,010200408
524,G1328,100314001
525,G1312,010300607
526,no_station,010601202
527,no_station,060608704
528,G1361,100614802
529,G1353,050307104
530,G1353,050307110
531,G1351,050407504
532,G1351,050407813
533,G1351,050408026
534,G1351,050408130
535,no_station,010601315
536,G1353,050107308
537,G1361,100514611
538,G1352,050207004
539,G1328,100113502
540,G1328,100113408
541,G1269,060208419
542,G1319,100213706
543,G1353,050107413
544,G1344,010200414
545,G1344,010200517
546,G1344,010200523
547,G1329,010500919
548,G1328,100314012
549,no_station,060501013
550,G1312,021003316
551,G1361,100614805
552,G1353,050307115
553,G1351,050407815
554,G1351,050407502
555,G1351,050407919
556,no_station,010601421
557,G1353,050107306
558,G1319,100213707
559,G1352,050207011
560,G1328,100113416
561,G1328,100113505
562,G1328,100113414
563,G1269,060208418
564,G1319,100213921
565,G1344,010200402
566,G1344,010200521
567,G1344,010200520
568,G1328,100314003
569,G1328,100314010
570,G1312,010300614
571,G1361,100615018
572,G1351,050407607
573,G1351,050408133
574,no_station,010601422
575,G1353,050107301
576,G1319,100213705
577,G1352,050207002
578,G1352,050207005
579,G1328,100113507
580,G1269,060208415
581,G1269,060208416
582,G1319,100213917
583,G1353,050107416
584,G1344,010200412
585,G1344,010200526
586,G1344,010200406
587,G1328,100314002
588,G1312,021003608
589,G1361,100514612
590,G1361,100514617
591,G1352,050207010
592,G1328,100113409
593,G1269,060208413
594,G1319,100213918
595,G1353,050107415
596,G1344,010200415
597,G1344,010200410
598,G1329,010500918
599,G1328,100314005
600,G1312,010300611
601,G1312,010300612
602,no_station,010601309
603,G1328,100314114
604,G1352,090313011
605,G1328,100414205
606,G1361,100514609
607,G1352,050207008
608,G1328,100113410
609,G1269,060208422
610,G1269,060208417
611,G1319,100213922
612,G1353,050107414
613,G1344,010200518
614,G1344,010200524
615,G1344,010200409
616,G1329,010500921
617,G1328,100314007
618,G1312,010300606
619,no_station,010601203
620,G1328,100314119
621,G1352,090313003
622,G1328,100414202
623,G1328,100414201
624,G1340,060104015
625,G1312,021003607
626,G1319,100213702
627,G1353,050107417
628,G1344,010200413
629,G1344,010200527
630,G1329,010500920
631,G1328,100314009
632,G1328,100314011
633,G1312,010300613
634,no_station,010601204
635,G1328,100314117
636,G1352,090913101
637,G1352,090313010
638,G1328,100414206
639,G1340,060104018
640,G1340,060103909
641,G1329,010501008
642,G1329,010501115
643,no_station,060308609
644,G1344,010200401
645,G1344,010200403
646,G1344,010200525
647,G1329,010500922
648,G1328,100314013
649,G1312,010300608
650,G1312,010300610
651,G1328,100314116
652,G1352,090313007
653,G1352,090313006
654,G1340,060104022
655,G1340,060104014
656,G1329,010501001
657,G1329,010501005
658,G1312,010300601
659,G1269,060208309
660,no_station,010400814
661,no_station,020703108
662,G1344,010200522
663,G1328,100314004
664,G1312,010300604
665,G1312,010300609
666,G1328,100314121
667,G1352,090313002
668,G1352,090313005
669,G1340,060104013
670,G1340,060103911
671,G1340,060103903
672,G1329,010501006
673,G1269,060208302
674,G1352,050207212
675,G1352,091013201
676,no_station,010400704
677,no_station,060509921
678,no_station,060509807
679,G1328,100314008
680,no_station,010601207
681,no_station,010601311
682,G1328,100314115
683,G1352,090313013
684,G1328,100414208
685,G1340,060104019
686,G1340,060103905
687,G1329,010501110
688,G1319,100213815
689,G1269,060208307
690,no_station,010400816
691,no_station,010400702
692,no_station,060509809
693,no_station,060509806
694,no_station,060501018
695,G1312,010300603
696,no_station,010601201
697,no_station,010601310
698,G1328,100314122
699,G1352,090313012
700,G1328,100414203
701,G1340,060104020
702,G1329,010501002
703,G1329,010501111
704,G1319,100213809
705,G1352,050207217
706,G1352,050207215
707,G1352,091013204
708,no_station,010400705
709,no_station,060308602
710,G1344,020201708
711,no_station,010601206
712,G1328,100314120
713,G1352,090313009
714,G1328,100414204
715,G1340,030404805
716,G1340,060103912
717,G1329,010501003
718,G1329,010501113
719,G1319,100213811
720,G1269,060208308
721,G1352,050207214
722,G1352,091013206
723,no_station,010400708
724,no_station,060509920
725,no_station,060509803
726,G1312,020502414
727,no_station,010601205
728,G1328,100314118
729,G1329,010501114
730,G1352,090313008
731,G1328,100414207
732,G1340,060104017
733,G1340,060103908
734,G1329,010501009
735,G1319,100213810
736,G1269,060208311
737,G1269,060208301
738,G1352,050207216
739,G1352,091013202
740,no_station,010400706
741,no_station,060501016
742,no_station,010601308
743,G1352,090313001
744,G1352,090313004
745,G1340,060103901
746,G1340,060104016
747,G1340,060103902
748,G1329,010501112
749,G1319,100213813
750,G1269,060208306
751,G1352,050207213
752,G1352,091013205
753,no_station,010400709
754,no_station,060509804
755,no_station,060501017
756,no_station,060608710
757,G1340,060104021
758,G1340,060103910
759,G1340,060103904
760,G1329,010501004
761,G1319,100213814
762,G1269,060208305
763,no_station,010400812
764,no_station,010400710
765,no_station,010400707
766,no_station,060509805
767,no_station,060608701
768,no_station,060608703
769,no_station,060308605
770,G1340,060103906
771,G1340,060103907
772,G1329,010501007
773,G1329,010501116
774,G1312,010300605
775,G1269,060208304
776,no_station,010400817
777,G1352,091013207
778,no_station,010400711
779,no_station,060509808
780,no_station,060501011
781,no_station,060501015
782,no_station,060608708
783,no_station,060308608
784,no_station,060308603
785,G1344,010100209
786,G1312,010300602
787,G1269,060208303
788,no_station,010400813
789,G1352,091013203
790,no_station,010400703
791,no_station,060509919
792,no_station,060509802
793,no_station,060608707
794,no_station,060608702
795,no_station,060408510
796,no_station,060408515
797,G1344,010100318
798,G1344,010100319
799,no_station,010400701
800,no_station,060501012
801,no_station,060608711
802,no_station,060608712
803,no_station,060408517
804,no_station,060408516
805,G1344,010100322
806,G1344,010100320
807,G1344,010100212
808,G1344,010100208
809,G1344,010100317
810,G1351,050407922
811,G1344,010100103
812,G1312,020902812
813,G1312,020902709
814,G1312,020902705
815,G1312,020902813
816,G1312,020902815
817,G1312,020902820
818,G1312,020902819
819,G1312,020902627
820,G1312,020902818
821,G1312,021003609
822,no_station,060509922
823,no_station,060509810
824,no_station,060608705
825,no_station,060308607
826,no_station,060308601
827,no_station,060408513
828,no_station,060408512
829,G1344,010100321
830,G1344,010100210
831,G1344,010100313
832,G1344,010100315
833,G1344,010100106
834,G1344,010100102
835,G1312,020902707
836,G1312,020902706
837,G1312,020902814
838,G1312,020902622
839,no_station,060509801
840,no_station,060608706
841,no_station,060308604
842,no_station,060408514
843,no_station,060408511
844,G1344,010100314
845,G1344,010100211
846,G1344,010100207
847,G1351,050407923
848,G1344,010100104
849,G1344,010100105
850,G1344,010100101
851,G1312,020902624
852,G1312,020902710
853,G1312,020902704
854,G1312,020902703
855,G1312,020902816
856,G1312,020902702
857,G1312,020902701
858,G1312,020902626
859,G1312,021003524
860,G1328,100113620
861,G1361,100514501
862,G1361,100514508
863,G1328,100414327
864,G1361,100614804
865,G1353,050307108
866,G1361,100615016
867,G1351,050408027
868,G1351,050407503
869,G1351,050407921
870,no_station,010601419
871,G1353,050107304
872,G1319,100213704
873,G1361,100514616
874,G1352,050207007
875,G1328,100113503
876,G1328,100113415
877,G1319,100213701
878,G1319,100213808
879,G1344,010200516
880,G1344,010200407
881,G1312,021003401
882,G1312,021003317
883,G1312,021003315
884,no_station,020702902
885,no_station,020703112
886,no_station,020703113
887,no_station,070509501
888,no_station,070509715
889,no_station,070610201
890,no_station,070610120
891,G1271,070309002
892,G1271,070309110
893,no_station,070409403
894,no_station,070409411
895,no_station,070208801
896,no_station,070208810
897,G1312,020101516
898,G1312,020101509
899,G1344,020201624
900,G1344,020201618
901,G1312,021003627
902,G1312,021003525
903,no_station,020702907
904,no_station,020703109
905,G1320,020803205
906,G1320,020803210
907,no_station,070509714
908,no_station,070610204
909,no_station,070610119
910,G1271,070309001
911,G1271,070309114
912,no_station,070409404
913,no_station,070208809
914,no_station,070208806
915,G1312,020101518
916,G1312,020101514
917,G1344,020201623
918,G1344,020201616
919,G1344,020201706
920,G1312,021003312
921,no_station,020702901
922,no_station,020703116
923,G1320,020803207
924,no_station,070509506
925,no_station,070509711
926,no_station,070610202
927,no_station,070610117
928,G1265,070809212
929,G1271,070309115
930,no_station,070409402
931,no_station,070409317
932,no_station,070208805
933,G1312,020101502
934,G1312,020101517
935,G1312,020101504
936,G1344,020201619
937,G1344,020201705
938,no_station,070709611
939,G1265,070809202
940,G1265,070809213
941,no_station,020703114
942,no_station,020703110
943,G1320,020803201
944,G1320,020803212
945,no_station,070509504
946,no_station,070610207
947,no_station,070610122
948,G1271,070309005
949,G1271,070309117
950,no_station,070409405
951,no_station,070409321
952,no_station,070208807
953,G1312,020101521
954,G1344,020201626
955,G1344,020201620
956,no_station,070709612
957,no_station,070709603
958,G1312,020502526
959,G1312,020502406
960,G1312,020502527
961,no_station,020703111
962,G1320,020803203
963,G1320,020803209
964,no_station,070509713
965,no_station,070610203
966,no_station,070610121
967,G1271,070309003
968,G1271,070309111
969,no_station,070409409
970,no_station,070409318
971,no_station,070208803
972,G1312,020101513
973,G1312,020101522
974,G1344,020201701
975,G1344,020201617
976,G1344,020201707
977,no_station,070709604
978,G1265,070809209
979,G1312,020502409
980,G1312,020502517
981,G1312,020502515
982,no_station,020702903
983,no_station,020703115
984,no_station,070509716
985,no_station,070509710
986,no_station,070610208
987,no_station,070610118
988,G1271,070309006
989,G1271,070309116
990,no_station,070409410
991,no_station,070409319
992,G1312,020101507
993,G1312,020101515
994,G1312,020101503
995,G1344,020201611
996,G1344,020201702
997,G1344,020201709
998,no_station,070709605
999,G1265,070809210
1000,G1312,020502523
1001,G1312,020502524
1002,no_station,020301819
1003,no_station,020603006
1004,no_station,020702905
1005,G1320,020803204
1006,no_station,070509505
1007,no_station,070509507
1008,no_station,070509709
1009,no_station,070610209
1010,no_station,070610114
1011,G1271,070309007
1012,no_station,070409412
1013,no_station,070409407
1014,no_station,070409316
1015,no_station,070208808
1016,G1312,020101519
1017,G1312,020101508
1018,G1344,020201612
1019,G1344,020201627
1020,no_station,070709613
1021,no_station,070709601
1022,G1312,020502528
1023,G1312,020502521
1024,G1312,020502403
1025,no_station,020703117
1026,G1320,020803206
1027,no_station,070509502
1028,no_station,070509712
1029,no_station,070610210
1030,no_station,070610116
1031,G1271,070309109
1032,G1271,070309112
1033,no_station,070409401
1034,no_station,070409413
1035,no_station,070208922
1036,no_station,070208811
1037,G1312,020101512
1038,G1312,020101510
1039,G1344,020201625
1040,G1344,020201621
1041,G1344,020201704
1042,no_station,070709610
1043,G1265,070809201
1044,G1312,020502411
1045,G1312,020502412
1046,G1320,020803208
1047,G1320,020803213
1048,no_station,070509508
1049,no_station,070509717
1050,no_station,070610111
1051,no_station,070610112
1052,G1271,070309008
1053,no_station,070409322
1054,no_station,070409406
1055,no_station,070409314
1056,no_station,070208802
1057,G1312,020101505
1058,G1312,020101511
1059,G1312,020902625
1060,G1344,020201710
1061,G1344,020201703
1062,G1344,020201622
1063,no_station,070709602
1064,G1265,070809204
1065,G1312,020502407
1066,G1312,020502522
1067,G1312,020502404
1068,G1320,020803202
1069,G1320,020803211
1070,no_station,070509503
1071,no_station,070610115
1072,no_station,070610205
1073,no_station,070610113
1074,G1271,070309113
1075,G1271,070309004
1076,no_station,070409408
1077,no_station,070409315
1078,no_station,070208804
1079,G1312,020101506
1080,G1312,020101520
1081,G1344,020201614
1082,G1344,020201615
1083,no_station,070709608
1084,no_station,070709606
1085,G1265,070809207
1086,G1312,020502518
1087,G1312,020502401
1088,no_station,070709607
1089,G1265,070809203
1090,G1265,070809206
1091,G1312,020502516
1092,G1312,020502408
1093,no_station,020603002
1094,G1344,020201613
1095,G1312,020902811
1096,no_station,020301812
1097,G1312,020402320
1098,G1312,020402109
1099,no_station,070108206
1100,no_station,070108217
1101,no_station,070108220
1102,no_station,070208921
1103,G1328,080811305
1104,no_station,080610805
1105,no_station,080610812
1106,no_station,030605210
1107,no_station,070709609
1108,G1265,070809208
1109,G1265,070809211
1110,G1312,020502413
1111,G1312,020502525
1112,no_station,020603004
1113,no_station,020301821
1114,no_station,020301807
1115,no_station,020301816
1116,G1312,020401902
1117,G1312,020402112
1118,no_station,070108210
1119,no_station,070108216
1120,no_station,070108209
1121,no_station,070208920
1122,G1328,080811413
1123,no_station,080610808
1124,no_station,080610811
1125,G1312,020101501
1126,no_station,030605207
1127,G1265,070809205
1128,G1312,020502410
1129,G1312,020502520
1130,G1312,020502402
1131,no_station,020603003
1132,no_station,020301820
1133,no_station,020301802
1134,no_station,020301811
1135,G1312,020401905
1136,G1312,020402321
1137,G1312,020401901
1138,no_station,070108218
1139,no_station,070409320
1140,G1328,080811301
1141,G1328,080811414
1142,G1328,080811306
1143,no_station,080610803
1144,no_station,080711213
1145,no_station,030605206
1146,no_station,020603012
1147,no_station,020603005
1148,no_station,020603010
1149,no_station,020301806
1150,G1312,020402110
1151,no_station,020301813
1152,G1312,020402319
1153,G1312,020402228
1154,no_station,070108212
1155,no_station,070108208
1156,no_station,070208912
1157,G1328,080811412
1158,G1328,080811308
1159,G1328,080811304
1160,no_station,080610809
1161,no_station,030605212
1162,no_station,030605208
1163,no_station,030304510
1164,no_station,030304616
1165,G1340,030405017
1166,no_station,020603015
1167,no_station,020603007
1168,no_station,020301822
1169,G1312,020402318
1170,no_station,020301817
1171,G1312,020402223
1172,G1312,020402108
1173,no_station,070108222
1174,no_station,070108214
1175,no_station,070208917
1176,G1328,080811310
1177,no_station,080610807
1178,no_station,080610813
1179,G1340,030505101
1180,no_station,030605205
1181,no_station,030304509
1182,no_station,030304618
1183,G1340,030405015
1184,G1340,030404804
1185,no_station,020603014
1186,no_station,020603013
1187,no_station,020603009
1188,G1312,020902623
1189,no_station,020301801
1190,G1312,020402016
1191,no_station,020301809
1192,no_station,020301810
1193,G1312,020401906
1194,G1312,020402222
1195,G1312,020402014
1196,G1312,020402226
1197,no_station,070108201
1198,no_station,070108211
1199,no_station,070108213
1200,no_station,070108207
1201,no_station,070108215
1202,no_station,070208913
1203,no_station,070208916
1204,no_station,080110309
1205,G1328,080811416
1206,G1328,080811309
1207,no_station,020603001
1208,no_station,020603008
1209,no_station,020301805
1210,no_station,020301803
1211,G1312,020402227
1212,no_station,020301808
1213,no_station,020301815
1214,G1312,020401904
1215,G1312,020402224
1216,G1312,020402013
1217,G1312,020402107
1218,G1312,020402225
1219,G1312,020401903
1220,no_station,070108221
1221,no_station,070108219
1222,no_station,070108203
1223,no_station,070208914
1224,no_station,070208915
1225,no_station,070208919
1226,no_station,080110306
1227,G1328,080811415
1228,G1328,080811307
1229,G1328,080811303
1230,no_station,080610806
1231,no_station,080610816
1232,no_station,030605211
1233,no_station,030304503
1234,no_station,030304612
1235,G1340,030404919
1236,G1340,030404808
1237,G1340,030404923
1238,no_station,080110305
1239,G1340,030705420
1240,G1340,030705418
1241,no_station,030304725
1242,G1319,080310403
1243,G1328,080811302
1244,no_station,080610814
1245,no_station,080711008
1246,no_station,030605213
1247,no_station,030304506
1248,no_station,030304615
1249,G1340,030404927
1250,G1340,030405011
1251,no_station,080110312
1252,no_station,080110303
1253,no_station,030103817
1254,G1340,030705509
1255,G1340,030705515
1256,no_station,030304727
1257,no_station,030304724
1258,G1319,080310407
1259,no_station,080610804
1260,no_station,080610815
1261,no_station,030605202
1262,no_station,030304504
1263,no_station,030304613
1264,G1340,030404925
1265,G1340,030405013
1266,G1340,030405009
1267,no_station,080110308
1268,no_station,080610901
1269,G1340,030705305
1270,G1340,030705516
1271,no_station,030304720
1272,G1340,030705304
1273,no_station,080610802
1274,no_station,080711101
1275,no_station,030605203
1276,no_station,030304507
1277,G1340,030404924
1278,G1340,030405016
1279,G1340,030404803
1280,no_station,080110307
1281,no_station,080610902
1282,G1340,030705417
1283,G1340,030705510
1284,no_station,030304726
1285,G1319,080310409
1286,no_station,030304501
1287,no_station,030304614
1288,G1340,030404922
1289,G1340,030404810
1290,no_station,080110313
1291,no_station,030103822
1292,no_station,080610903
1293,G1340,030705421
1294,G1340,030705512
1295,no_station,030304722
1296,G1319,080310402
1297,no_station,030304502
1298,no_station,030304611
1299,G1340,030405012
1300,G1340,030404806
1301,no_station,080110302
1302,no_station,080610906
1303,G1340,030705422
1304,G1340,030705511
1305,no_station,030605204
1306,G1340,030705303
1307,G1319,080310405
1308,no_station,030304508
1309,G1340,030404926
1310,G1340,030405018
1311,G1340,030404801
1312,no_station,080110304
1313,no_station,030103818
1314,G1340,030705419
1315,no_station,030304721
1316,G1340,030705301
1317,G1319,080310408
1318,G1340,030404807
1319,no_station,080110311
1320,no_station,030103821
1321,G1340,030705308
1322,G1340,030705307
1323,no_station,030605209
1324,no_station,030304728
1325,G1319,080310404
1326,no_station,080110301
1327,no_station,030103820
1328,no_station,080610905
1329,G1340,030705306
1330,G1340,030705414
1331,no_station,030304723
1332,G1319,080310401
1333,no_station,030103819
1334,no_station,080610904
1335,G1340,030705513
1336,no_station,030304719
1337,G1340,030705302
1338,G1319,080310406
1339,no_station,020603016
1340,no_station,020603011
1341,no_station,020301804
1342,no_station,020301818
1343,no_station,020301814
1344,G1312,020402111
1345,no_station,070108205
1346,no_station,070108202
1347,no_station,070108204
1348,no_station,070208918
1349,G1328,080811411
1350,no_station,080610801
1351,no_station,080610810
1352,no_station,030605201
1353,no_station,030304617
1354,no_station,030304505
1355,G1340,030404921
1356,G1340,030404802
1357,no_station,080110310
